"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.007792292E0,4.287084961E0,-3.606001282E0,3.559133743E1,3.602951072E1
2.017833292E0,-9.968370667E0,-6.245462494E0,2.480222351E1,2.745040085E1
2.027874292E0,-1.846440308E1,-1.091784622E1,8.788374481E0,2.318122242E1
2.037915292E0,-1.850631592E1,-7.526797943E0,-6.605763245E0,2.104216063E1
2.047955292E0,-1.458536957E1,3.924838257E-1,-1.589364899E1,2.157533608E1
2.057996292E0,-7.672894135E0,3.388204193E0,-1.544667847E1,1.757706198E1
2.068037292E0,3.197351074E0,4.620441742E0,-1.110106522E1,1.244207317E1
2.078078292E0,1.707454330E1,6.240522766E0,-7.315437469E0,1.959591230E1
2.088118292E0,2.789688812E1,6.828799438E0,-3.836372223E0,2.897562114E1
2.098159292E0,3.198024673E1,4.722828827E0,-9.882449341E-1,3.234220032E1
2.108200292E0,3.002935364E1,2.365081787E-2,2.543361053E0,3.013687649E1
2.118241292E0,2.560620163E1,-1.755699005E0,1.153830597E1,2.814058538E1
2.128281292E0,2.102303238E1,1.718276825E0,3.031855225E1,3.693419792E1
2.138322292E0,1.282982025E1,3.947291565E0,4.151422073E1,4.363044718E1
2.148363292E0,1.921105042E0,2.744393005E0,4.093612289E1,4.107296550E1
2.158404292E0,-1.940564575E0,-3.022664337E0,3.247900955E1,3.267703096E1
2.168444292E0,-2.518812103E0,-5.796546021E0,2.009166916E1,2.106227741E1
2.178485292E0,-6.032455444E0,-4.925207977E0,1.027104126E1,1.288962687E1
2.188526292E0,-8.707542572E0,-4.130211182E0,1.523980865E0,9.757174782E0
2.198567292E0,-5.960904236E0,-1.698068848E0,-5.209766235E0,8.096757459E0
2.208608292E0,-2.342628479E-1,4.881349182E-1,-4.528083801E0,4.560339647E0
2.218648292E0,5.485642548E0,-1.900447998E0,2.562670898E-1,5.811165939E0
2.228689292E0,1.016745667E1,-2.451152802E0,4.111799469E0,1.123798113E1
2.238730292E0,1.194560898E1,-3.566633148E0,6.770420837E0,1.418650923E1
2.248771292E0,1.160147461E1,-4.636608124E0,9.523346100E0,1.570943885E1
2.258811292E0,9.195228424E0,-2.676284637E0,1.192599976E1,1.529523440E1
2.268852292E0,5.856571198E0,4.391867065E-1,1.207284439E1,1.342556825E1
2.278893292E0,3.571722565E0,1.398990784E0,1.045830185E1,1.113958953E1
2.288934292E0,4.189936981E0,8.650511169E-1,7.651488647E0,8.766365488E0
2.298974292E0,5.953868866E0,5.062472534E-1,5.356610870E0,8.024843972E0
