"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.193022458E0,3.382516022E0,1.745969238E0,2.117346954E0,4.355798588E0
2.202981458E0,4.043541412E0,1.792372742E0,2.411335602E0,5.037595318E0
2.212940458E0,4.154909821E0,1.907782745E0,2.730022888E0,5.325029163E0
2.222899458E0,3.933370514E0,1.765877838E0,3.309617615E0,5.435374586E0
2.232858458E0,3.833827515E0,1.537303162E0,4.219874725E0,5.904987478E0
2.242817458E0,4.485123138E0,1.429826660E0,5.006788330E0,6.872311345E0
2.252776458E0,5.890550537E0,1.769170990E0,4.988526306E0,7.919213744E0
2.262735458E0,7.189100189E0,2.397713928E0,4.575535126E0,8.852554168E0
2.272693458E0,7.853418732E0,2.979404297E0,4.596940613E0,9.575223169E0
2.282652458E0,7.930508423E0,3.432512054E0,5.049299927E0,1.000852300E1
2.292611458E0,8.387208710E0,3.882326660E0,5.591622162E0,1.080203539E1
2.302570458E0,8.657097473E0,4.157903595E0,6.098917236E0,1.137674340E1
2.312529458E0,8.351582794E0,4.287534027E0,6.447691956E0,1.138879338E1
2.322488458E0,8.075107727E0,4.142036591E0,6.449787598E0,1.113389384E1
2.332447458E0,8.175848236E0,3.839665375E0,6.211333466E0,1.096212516E1
2.342406458E0,8.669371948E0,3.562890930E0,5.844446411E0,1.104580262E1
2.352364458E0,9.205257568E0,3.800147552E0,5.648803253E0,1.144931729E1
2.362323458E0,9.653575287E0,4.360582123E0,6.052064667E0,1.219974094E1
2.372282458E0,1.005938141E1,4.803960114E0,6.932533722E0,1.312742210E1
2.382241458E0,1.002061203E1,5.109175415E0,7.856262817E0,1.371995643E1
2.392200458E0,1.000025436E1,5.344935150E0,8.456664276E0,1.414526740E1
2.402159458E0,1.025607239E1,5.298531647E0,8.655600586E0,1.442847462E1
2.412118458E0,1.036788986E1,5.265300751E0,8.316705322E0,1.429629741E1
2.422077458E0,1.028211823E1,5.269492035E0,8.139473877E0,1.413295923E1
2.432035458E0,1.012659164E1,5.283263397E0,8.419691162E0,1.418985305E1
2.441994458E0,1.019664597E1,5.386398926E0,8.839418335E0,1.452997587E1
2.451953458E0,1.062580353E1,5.608387299E0,8.990753632E0,1.500651057E1
2.461912458E0,1.117800522E1,5.817352753E0,9.392667847E0,1.571660278E1
2.471871458E0,1.119806351E1,6.002368011E0,9.901310120E0,1.610779284E1
2.481830458E0,1.088162155E1,5.953270111E0,1.057281372E1,1.629832821E1
2.491789458E0,1.031085846E1,5.835465088E0,1.125150238E1,1.633899510E1
2.501748458E0,9.645043030E0,5.826932831E0,1.199320999E1,1.645652111E1
2.511706458E0,9.031768341E0,5.902675323E0,1.250334915E1,1.651508872E1
2.521665458E0,8.568631439E0,5.897735596E0,1.277518387E1,1.647452739E1
2.531624458E0,8.228388977E0,5.944288788E0,1.301513489E1,1.650559573E1
2.541583458E0,8.284971313E0,6.375841370E0,1.382345398E1,1.733147376E1
2.551542458E0,8.711883545E0,6.650520172E0,1.460348190E1,1.825891610E1
2.561501458E0,8.736881561E0,6.800208893E0,1.489687180E1,1.856051534E1
2.571460458E0,8.286917267E0,6.965764618E0,1.498219437E1,1.848407484E1
2.581419458E0,7.515870667E0,7.299121399E0,1.596340393E1,1.909439054E1
2.591377458E0,6.974895630E0,7.978109436E0,1.708083023E1,2.010109849E1
2.601336458E0,6.911277924E0,8.466244354E0,1.716300934E1,2.034728349E1
2.611295458E0,6.812932434E0,8.786428528E0,1.644764694E1,1.985302155E1
2.621254458E0,6.100713501E0,8.574319611E0,1.567031342E1,1.887581480E1
2.631213458E0,4.884342957E0,8.299640808E0,1.510074783E1,1.791014876E1
2.641172458E0,3.696113892E0,8.128845978E0,1.488369919E1,1.735695527E1
2.651131458E0,2.909649353E0,8.083939362E0,1.502784943E1,1.731047063E1
